,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
78,32.0,0.0,1.0,0.024287333333338285,4,0.07286200000001486,128.0,1,download
246,400.157894736842,604.5774707418851,0.9,0.027190611111110898,19,0.4894309999999962,7603.0,1,download
667,1320.0,0.0,-1.0,0.0001095226700251918,795,0.08696100000000229,1049400.0,1,download
49,162.33333333333334,371.9945596120357,1.1428571428571428,0.08694157142857202,15,1.2171820000000082,2435.0,1,download
701,1320.0,0.0,-1.0,0.00011513727959697972,795,0.09141900000000193,1049400.0,1,download
12,170.78571428571428,384.5393205005036,1.0,0.02001292307692309,14,0.2601680000000002,2391.0,1,download
165,1448.0441379310346,52.6631979070119,-1.0,0.0002105082872928169,725,0.15240799999999946,1049832.0,1,download
650,1320.0,0.0,-1.0,0.00011676952141057725,795,0.09271499999999833,1049400.0,1,download
505,1320.0,0.0,-1.0,0.00012889924433249014,795,0.10234599999999716,1049400.0,1,download
472,1320.0,0.0,-1.0,8.295465994963976e-05,795,0.06586600000001397,1049400.0,1,download
263,170.78571428571428,384.5393205005036,1.0,0.013530153846153655,14,0.1758919999999975,2391.0,1,download
581,1320.0,0.0,-1.0,0.00012669899244329235,795,0.10059899999997413,1049400.0,1,download
509,1320.0,0.0,-1.0,0.00020522418136020162,795,0.1629480000000001,1049400.0,1,download
239,1383.9457364341085,267.9677589669409,-1.0,0.0012694222797927429,387,0.4899969999999989,535587.0,1,download
298,170.78571428571428,384.5393205005036,1.0,0.04843669230769238,14,0.6296770000000009,2391.0,1,download
8,170.78571428571428,384.5393205005036,1.0,0.01962846153846097,14,0.25516999999999257,2391.0,1,download
