,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
1205,808.8257517347728,334.4811079708732,-1.0,0.0027884382716049268,1297,3.6138159999999857,1049047.0,0,voip
984,178.0,-1.0,0.0,-1.0,1,0.04664100000000815,178.0,0,voip
3726,122.5,309.5594027154138,1.0,0.20594328571428785,22,4.3248090000000445,2695.0,1,voip
1753,1320.0,0.0,-1.0,9.847607052897534e-05,795,0.07819000000000642,1049400.0,1,download
1832,171.44,363.7336571357306,1.0833333333333333,0.0045902916666674285,25,0.11016700000001832,4286.0,1,game
4583,149.0,0.0,-1.0,158.2601155,5,633.040462,745.0,0,voip
1610,1320.0,0.0,-1.0,0.00013346221662472314,795,0.10596900000003018,1049400.0,1,download
3384,170.78571428571428,384.5393205005036,1.0,0.013504615384608069,14,0.1755599999999049,2391.0,1,voip
4334,170.78571428571428,384.5393205005036,1.0,0.01935999999999729,14,0.2516799999999648,2391.0,1,voip
2573,71.0,-1.0,0.0,-1.0,1,0.04040800000001354,71.0,0,game
3194,170.78571428571428,384.5393205005036,1.0,0.020275230769230417,14,0.2635779999999954,2391.0,1,voip
4670,170.78571428571428,384.5393205005036,1.0,0.0171892307692299,14,0.22345999999998867,2391.0,1,download
4763,400.157894736842,604.5774707418851,0.9,0.03543299999999997,19,0.6377939999999995,7603.0,1,download
4492,78.0,-1.0,0.0,-1.0,1,0.010639999999966676,78.0,0,voip
636,170.78571428571428,384.5393205005036,1.0,0.01908146153847996,14,0.2480590000002394,2391.0,1,voip
1509,1320.0,0.0,-1.0,0.0001829042821158792,795,0.14522600000000807,1049400.0,1,download
3563,170.78571428571428,384.5393205005036,1.0,0.020930307692301888,14,0.27209399999992456,2391.0,1,voip
1321,782.0849478390463,333.38222719254924,-1.0,0.0026256435495898497,1342,3.5209879999999885,1049558.0,0,voip
3872,170.78571428571428,384.5393205005036,1.0,0.05009084615384241,14,0.6511809999999514,2391.0,1,voip
4302,170.78571428571428,384.5393205005036,1.0,0.01546723076922682,14,0.20107399999994868,2391.0,1,voip
4129,170.78571428571428,384.5393205005036,1.0,0.0646566153846143,14,0.840535999999986,2391.0,1,voip
4483,93.0,-1.0,0.0,-1.0,1,0.2243820000001051,93.0,0,voip
3683,126.2,240.60747194456687,1.0,0.08779622222222214,10,0.7901659999999993,1262.0,1,voip
3239,181.4615384615384,398.07591725377694,1.1666666666666667,0.0950556666666292,13,1.1406679999995504,2359.0,1,voip
2388,867.0951932139491,662.095117564907,0.6075757575757575,0.0011605141509433965,1061,1.2301450000000005,919988.0,1,game
2644,182.0,0.0,-1.0,1.500902999999994,3,3.001805999999988,546.0,0,game
911,170.78571428571428,384.5393205005036,1.0,0.015545461538461624,14,0.2020910000000012,2391.0,1,voip
2406,32.0,0.0,1.0,0.0011103333333342864,4,0.0033310000000028595,128.0,1,game
4125,170.78571428571428,384.5393205005036,1.0,0.018966153846152932,14,0.2465599999999881,2391.0,1,voip
4012,170.78571428571428,384.5393205005036,1.0,0.015493692307692332,14,0.20141800000000032,2391.0,1,voip
4055,170.78571428571428,384.5393205005036,1.0,0.05996753846153961,14,0.7795780000000151,2391.0,1,voip
3923,126.2,240.60747194456687,1.0,0.14748211111107898,10,1.3273389999997107,1262.0,1,voip
133,109.13636363636364,205.4454615277195,1.2,0.26702266666666763,22,5.607476000000019,2401.0,1,streaming
3067,69.7,81.7231777268712,1.0,3.358409111111112,10,30.22568200000001,697.0,1,voip
4452,324.47091584158414,444.61562006144965,-1.0,0.01244786072423404,3232,40.21903800000018,1048690.0,0,voip
4019,170.78571428571428,384.5393205005036,1.0,0.061707230769229675,14,0.8021939999999859,2391.0,1,voip
1765,1320.0,0.0,-1.0,8.608060453400542e-05,795,0.0683480000000003,1049400.0,1,download
1825,20.0,-1.0,0.0,-1.0,1,0.0008789999999976318,20.0,1,game
4822,1450.0,0.0,-1.0,0.00021950207468879616,724,0.15869999999999962,1049800.0,1,download
1504,1320.0,0.0,-1.0,0.00011115239294709009,795,0.08825499999998954,1049400.0,1,download
3763,170.78571428571428,384.5393205005036,1.0,0.01978561538461376,14,0.2572129999999788,2391.0,1,voip
3223,400.157894736842,595.732533493,0.9,0.017282388888891848,19,0.3110830000000533,7603.0,1,voip
3452,170.78571428571428,384.5393205005036,1.0,0.01919423076923065,14,0.24952499999999844,2391.0,1,voip
3548,400.157894736842,595.732533493,0.9,0.015955944444455226,19,0.2872070000001941,7603.0,1,voip
805,170.78571428571428,384.5393205005036,1.0,0.020004692307706,14,0.260061000000178,2391.0,1,voip
2897,170.78571428571428,384.5393205005036,1.0,0.020214307692308118,14,0.2627860000000055,2391.0,1,voip
4247,170.78571428571428,384.5393205005036,1.0,0.01967530769232221,14,0.2557790000001887,2391.0,1,voip
4011,170.78571428571428,384.5393205005036,1.0,0.02032923076922963,14,0.2642799999999852,2391.0,1,voip
644,46.1,28.79988425902669,1.0,0.04848766666666728,10,0.4363890000000055,461.0,1,voip
2315,863.9127572016463,662.5067745463599,0.62,0.0009123344316309716,1215,1.1075739999999996,1049654.0,1,game
864,170.78571428571428,384.5393205005036,1.0,0.013604384615384482,14,0.17685699999999827,2391.0,1,voip
1216,795.6110689916603,324.4673018244781,-1.0,0.002574751138088005,1319,3.3935219999999906,1049411.0,0,voip
4752,170.78571428571428,384.5393205005036,1.0,0.015541076923077287,14,0.2020340000000047,2391.0,1,download
332,33.75,20.303940504246953,1.0,0.0034363333333337445,4,0.010309000000001234,135.0,1,voip
397,170.78571428571428,384.5393205005036,1.0,0.017485769230776126,14,0.22731500000008964,2391.0,1,voip
2859,122.5,309.5594027154138,1.0,0.20721747619047293,22,4.351566999999932,2695.0,1,voip
2080,293.1818181818182,460.5160457672359,1.2,1.5677097812500005,33,50.166713000000016,9675.0,1,streaming
1218,802.1796636085628,323.41412828947267,-1.0,0.002655000000000009,1308,3.470085000000012,1049251.0,0,voip
3074,170.78571428571428,384.5393205005036,1.0,0.05536384615384822,14,0.7197300000000268,2391.0,1,voip
3739,170.78571428571428,384.5393205005036,1.0,0.022112307692308462,14,0.28746000000001004,2391.0,1,voip
3604,170.78571428571428,384.5393205005036,1.0,0.0488738461538455,14,0.6353599999999915,2391.0,1,voip
449,170.78571428571428,384.5393205005036,1.0,0.01604915384615424,14,0.20863900000000515,2391.0,1,voip
1244,845.65,334.6266203704252,-1.0,0.0028104414850685768,1240,3.482136999999966,1048606.0,0,voip
2882,174.9375,361.8499631523172,1.2857142857142858,0.04618553333333087,16,0.6927829999999631,2799.0,1,voip
872,170.78571428571428,384.5393205005036,1.0,0.021799000000000363,14,0.2833870000000047,2391.0,1,voip
478,172.0,365.84662086727013,1.0833333333333333,0.006946500000007442,25,0.1667160000001786,4300.0,1,voip
3939,170.78571428571428,384.5393205005036,1.0,0.04201330769230766,14,0.5461729999999996,2391.0,1,voip
4095,136.74358974358975,176.93913880034066,1.4375,0.08394292105262928,39,3.189830999999913,5333.0,1,voip
2652,71.0,-1.0,0.0,-1.0,1,0.0036130000000866853,71.0,0,game
546,400.157894736842,595.732533493,0.9,0.0145558333333295,19,0.26200499999993104,7603.0,1,voip
2056,152.46875,298.31407830425326,1.1333333333333333,0.01721445161290321,32,0.5336479999999995,4879.0,1,streaming
3113,267.72,474.765514052288,1.2727272727272727,2.5369129166666675,25,60.88591000000002,6693.0,1,voip
4344,170.78571428571428,384.5393205005036,1.0,0.09812369230768617,14,1.27560799999992,2391.0,1,voip
4771,170.78571428571428,384.5393205005036,1.0,0.03977984615384637,14,0.5171380000000028,2391.0,1,download
522,46.1,28.79988425902669,1.0,0.1983731111111082,10,1.7853579999999738,461.0,1,voip
1337,824.6485849056604,335.0250808717195,-1.0,0.0027833359559402524,1272,3.537620000000061,1048953.0,0,voip
151,31.375,14.090903854209332,1.0,0.0005935714285714155,8,0.0041549999999999105,251.0,1,streaming
4731,400.157894736842,604.5774707418851,0.9,0.022361333333333358,19,0.4025040000000004,7603.0,1,download
1066,689.611439842209,396.1525750736261,-1.0,0.002900928289473669,1521,4.409410999999976,1048899.0,0,voip
3734,153.4375,361.1116113244399,1.0,0.07254726666666708,16,1.0882090000000062,2455.0,1,voip
4332,170.78571428571428,384.5393205005036,1.0,0.014825692307681491,14,0.1927339999998594,2391.0,1,voip
3722,170.78571428571428,384.5393205005036,1.0,0.021031999999999804,14,0.27341599999999744,2391.0,1,voip
31,1282.492665036675,129.9226983050758,-1.0,0.0022175263157894693,818,1.8117189999999963,1049079.0,1,streaming
852,400.157894736842,595.732533493,0.9,0.014161000000000238,19,0.2548980000000043,7603.0,1,voip
51,20.0,-1.0,0.0,-1.0,1,0.00011299999999891953,20.0,1,streaming
3229,170.78571428571428,384.5393205005036,1.0,0.018309999999998508,14,0.23802999999998065,2391.0,1,voip
1869,109.0,-1.0,-1.0,-1.0,1,1.0017640000000083,109.0,0,game
475,57.45581395348837,124.25421127582884,1.0673076923076923,2.977847299065421,215,637.259322,12353.0,1,voip
3026,170.78571428571428,384.5393205005036,1.0,0.022108615384614547,14,0.2874119999999891,2391.0,1,voip
466,170.78571428571428,384.5393205005036,1.0,0.015629769230765936,14,0.20318699999995715,2391.0,1,voip
2112,31.375,14.090903854209332,1.0,0.009363428571427943,8,0.0655439999999956,251.0,1,streaming
1516,1320.0,0.0,-1.0,0.000191371536523914,795,0.15194899999998768,1049400.0,1,download
3785,400.157894736842,595.732533493,0.9,0.01783600000000105,19,0.3210480000000189,7603.0,1,voip
3322,400.157894736842,595.732533493,0.9,0.023485833333334462,19,0.4227450000000204,7603.0,1,voip
434,170.78571428571428,384.5393205005036,1.0,0.017626076923072824,14,0.2291389999999467,2391.0,1,voip
794,400.157894736842,595.732533493,0.9,0.017734333333334087,19,0.31921800000001355,7603.0,1,voip
156,31.975,14.341060826906276,0.7391304347826086,0.2342333589743588,40,9.135100999999992,1279.0,1,streaming
2096,45.681318681318686,37.404575936827605,-1.0,1.7936376795580111,182,324.6484200000001,8314.0,1,streaming
2779,170.78571428571428,384.5393205005036,1.0,0.015654307692294915,14,0.20350599999983388,2391.0,1,voip
2242,20.0,-1.0,0.0,-1.0,1,0.0009549999999762805,20.0,1,game
4350,170.78571428571428,384.5393205005036,1.0,0.01984892307690153,14,0.25803599999971993,2391.0,1,voip
3151,283.5357142857143,516.1260599779474,1.0,0.16158514814814826,28,4.3627990000000025,7939.0,1,voip
2983,170.78571428571428,384.5393205005036,1.0,0.04721161538461379,14,0.6137509999999793,2391.0,1,voip
2221,293.68,461.9092371162687,1.2727272727272727,0.019691791666666642,25,0.4726029999999994,7342.0,1,game
4392,28.0,-1.0,0.0,-1.0,1,0.019772999999986496,28.0,0,voip
290,170.78571428571428,384.5393205005036,1.0,0.01579346153846254,14,0.20531500000001301,2391.0,1,voip
1681,1320.0,0.0,-1.0,0.00016609445843828444,795,0.13187899999999786,1049400.0,1,download
3550,170.78571428571428,384.5393205005036,1.0,0.01764630769230717,14,0.2294019999999932,2391.0,1,voip
1479,1320.0,0.0,-1.0,8.214357682619465e-05,795,0.06522199999999856,1049400.0,1,download
1043,732.5073272854152,380.6887394210285,-1.0,0.00400176955307265,1433,5.730534000000034,1049683.0,0,voip
4801,1450.0,0.0,-1.0,0.00017752143845089767,724,0.12834799999999902,1049800.0,1,download
744,170.78571428571428,384.5393205005036,1.0,0.015425384615381378,14,0.2005299999999579,2391.0,1,voip
1683,1320.0,0.0,-1.0,0.00012782493702769617,795,0.10149299999999073,1049400.0,1,download
3262,169.93478260869566,299.8198275389858,1.3,0.0125282444444464,46,0.563771000000088,7817.0,1,voip
84,1289.0970515970516,118.2530972002268,-1.0,0.002308188191881908,814,1.8765569999999911,1049325.0,1,streaming
996,183.0,-1.0,0.0,-1.0,1,0.012002000000052249,183.0,0,voip
1842,213.2,17.441330224498362,-1.0,8.846002499999997,5,35.38400999999999,1066.0,0,game
1402,1320.0,0.0,-1.0,0.00017791939546599628,795,0.14126800000000106,1049400.0,1,download
4758,170.78571428571428,384.5393205005036,1.0,0.019791230769230263,14,0.25728599999999346,2391.0,1,download
4096,170.78571428571428,384.5393205005036,1.0,0.04226876923075906,14,0.5494939999998678,2391.0,1,voip
1778,1174.3247480403136,408.1605101474156,0.1275252525252525,0.00011398654708520215,893,0.10167600000000032,1048672.0,1,download
1379,34.0,-1.0,0.0,-1.0,1,0.23029100000002245,34.0,0,voip
1025,752.6506456241033,378.72760381654183,-1.0,0.0039801206030150756,1394,5.544308000000001,1049195.0,0,voip
812,170.78571428571428,384.5393205005036,1.0,0.014842538461538404,14,0.19295299999999926,2391.0,1,voip
2862,400.157894736842,595.732533493,0.9,0.017836611111116934,19,0.3210590000001048,7603.0,1,voip
2638,30.0,-1.0,-1.0,-1.0,1,0.4102210000000923,30.0,0,game
2349,32.0,0.0,2.0,0.007666500000006238,3,0.015333000000012476,96.0,1,game
2500,128.0,-1.0,0.0,-1.0,1,0.1226850000000006,128.0,0,game
3666,400.157894736842,595.732533493,0.9,0.017358611111111106,19,0.3124549999999999,7603.0,1,voip
2295,33.6,3.5777087639996634,1.5,0.18036049999999906,5,0.7214419999999961,168.0,1,game
1408,1320.0,0.0,-1.0,0.00016310831234256866,795,0.1295079999999995,1049400.0,1,download
3171,170.78571428571428,384.5393205005036,1.0,0.01361715384615536,14,0.1770230000000197,2391.0,1,voip
698,170.78571428571428,384.5393205005036,1.0,0.013851307692308322,14,0.1800670000000082,2391.0,1,voip
519,140.4,259.52272433150137,1.0,0.003161444444445907,10,0.028453000000013162,1404.0,1,voip
4051,170.78571428571428,384.5393205005036,1.0,0.020370538461537968,14,0.26481699999999364,2391.0,1,voip
4251,170.78571428571428,384.5393205005036,1.0,0.022012230769230604,14,0.28615899999999783,2391.0,1,voip
1423,1319.023899371069,21.022134967202593,-1.0,0.0604726347607053,795,48.015272,1048624.0,1,download
1764,1320.0,0.0,-1.0,0.00012861586901766398,795,0.10212100000002522,1049400.0,1,download
1548,1320.0,0.0,-1.0,8.340806045338303e-05,795,0.06622599999998613,1049400.0,1,download
1119,34.0,-1.0,0.0,-1.0,1,0.08390499999998724,34.0,0,voip
2837,170.78571428571428,384.5393205005036,1.0,0.0166597692307693,14,0.2165770000000009,2391.0,1,voip
1617,1320.0,0.0,-1.0,0.00012550755667503164,795,0.09965299999997512,1049400.0,1,download
3166,170.78571428571428,384.5393205005036,1.0,0.022779923076921726,14,0.2961389999999824,2391.0,1,voip
1411,1320.0,0.0,-1.0,9.857430730478536e-05,795,0.07826799999999956,1049400.0,1,download
2639,87.0,-1.0,0.0,-1.0,1,0.0006620000000010506,87.0,0,game
1373,34.0,-1.0,0.0,-1.0,1,0.23655399999998394,34.0,0,voip
88,1291.2570725707258,115.10937865344064,-1.0,0.002160996305418751,813,1.754729000000026,1049792.0,1,streaming
3023,400.157894736842,595.732533493,0.9,0.017427944444446238,19,0.31370300000003226,7603.0,1,voip
2403,33.84953703703704,4.566401027795623,-1.0,0.0022649164733178693,432,0.9761790000000021,14623.0,1,game
4213,126.2,240.60747194456687,1.0,0.1153128888888912,10,1.0378160000000207,1262.0,1,voip
2493,88.33333333333331,13.125039682479693,-1.0,238.76905440000002,6,1193.845272,530.0,0,game
3073,170.78571428571428,384.5393205005036,1.0,0.02104900000000061,14,0.2736370000000079,2391.0,1,voip
4366,170.78571428571428,384.5393205005036,1.0,0.14601515384615574,14,1.8981970000000248,2391.0,1,voip
3502,217.7936507936508,383.68452089176145,1.1,3.509857241935481,63,217.61114899999984,13721.0,1,voip
3379,170.78571428571428,384.5393205005036,1.0,0.0189243076923206,14,0.2460160000001679,2391.0,1,voip
3168,170.78571428571428,384.5393205005036,1.0,0.02005230769230611,14,0.2606799999999794,2391.0,1,voip
2459,1390.4242424242425,77.79382229893828,-1.0,0.001409953846153874,66,0.0916470000000018,91768.0,1,game
3018,170.78571428571428,384.5393205005036,1.0,0.022308307692320832,14,0.2900080000001708,2391.0,1,voip
3009,170.78571428571428,384.5393205005036,1.0,0.033859999999986734,14,0.4401799999998275,2391.0,1,voip
4139,170.78571428571428,384.5393205005036,1.0,0.02184446153846081,14,0.2839779999999905,2391.0,1,voip
2323,20.0,-1.0,0.0,-1.0,1,0.0008949999999003921,20.0,1,game
3571,170.78571428571428,384.5393205005036,1.0,0.02247084615384245,14,0.2921209999999519,2391.0,1,voip
2082,301.5818181818182,407.17535083789926,1.2,0.012604777777777666,55,0.680657999999994,16587.0,1,streaming
2397,716.3560975609756,666.9239902911047,0.759656652360515,0.012284127139364307,410,5.024208000000002,293706.0,1,game
3208,170.78571428571428,384.5393205005036,1.0,0.019553307692297912,14,0.2541929999998729,2391.0,1,voip
4744,170.78571428571428,384.5393205005036,1.0,0.01854461538461621,14,0.24108000000001084,2391.0,1,download
3086,170.78571428571428,384.5393205005036,1.0,0.06055500000000464,14,0.7872150000000602,2391.0,1,voip
25,1281.8973105134473,130.86302075390185,-1.0,0.0021919204406364748,818,1.7907989999999998,1048592.0,1,streaming
900,170.78571428571428,384.5393205005036,1.0,0.0150630000000022,14,0.1958190000000286,2391.0,1,voip
3752,170.78571428571428,384.5393205005036,1.0,0.01926399999996857,14,0.2504319999995914,2391.0,1,voip
4618,28.0,-1.0,0.0,-1.0,1,0.01493300000001341,28.0,0,voip
1324,833.3891977760127,348.3110752781752,-1.0,0.002756791732909351,1259,3.4680439999999635,1049237.0,0,voip
2087,153.96428571428572,316.5220116554832,1.1538461538461535,0.005136666666666551,28,0.13868999999999687,4311.0,1,streaming
3455,20.0,-1.0,0.0,-1.0,1,0.003818000000023858,20.0,1,voip
1580,1320.0,0.0,-1.0,0.00010060453400504136,795,0.07988000000000284,1049400.0,1,download
4824,316.8,539.8111045277121,0.875,0.012120428571428477,15,0.16968599999999867,4752.0,1,download
580,57.64285714285714,46.4585955330238,1.0,0.13735830769230864,14,1.7856580000000122,807.0,1,voip
1936,168.69230769230768,319.50324550251395,1.2941176470588236,5.249584552631577,39,199.48421299999998,6579.0,1,streaming
3339,170.78571428571428,384.5393205005036,1.0,0.01876007692307597,14,0.2438809999999876,2391.0,1,voip
634,170.78571428571428,384.5393205005036,1.0,0.017393923076923556,14,0.22612100000000626,2391.0,1,voip
4192,170.78571428571428,384.5393205005036,1.0,0.02118423076923976,14,0.27539500000011685,2391.0,1,voip
3297,170.78571428571428,384.5393205005036,1.0,0.0504559230769071,14,0.6559269999997923,2391.0,1,voip
3555,170.78571428571428,384.5393205005036,1.0,0.013902461538464195,14,0.18073200000003453,2391.0,1,voip
1097,618.5566037735849,391.4307034638208,-1.0,0.0036073563421828814,1696,6.1144689999999855,1049072.0,0,voip
2684,170.78571428571428,384.5393205005036,1.0,0.016836846153847337,14,0.2188790000000153,2391.0,1,voip
3842,69.7,81.7231777268712,1.0,3.354171222222224,10,30.18754100000001,697.0,1,voip
3968,73.8888888888889,85.53426863609177,1.25,3.838515125000015,9,30.70812100000012,665.0,1,voip
2111,24.42857142857143,11.716898663286045,0.75,0.04367566666666711,7,0.2620540000000027,171.0,1,streaming
483,170.78571428571428,384.5393205005036,1.0,0.014606538461538756,14,0.18988500000000386,2391.0,1,voip
1186,853.7876322213182,352.83022692589884,-1.0,0.0028903542345276928,1229,3.5493550000000056,1049305.0,0,voip
4959,75.0,-1.0,0.0,-1.0,1,0.017335000000002758,75.0,0,download
3846,170.78571428571428,384.5393205005036,1.0,0.07558884615384788,14,0.9826550000000224,2391.0,1,voip
394,170.78571428571428,384.5393205005036,1.0,0.020339307692307348,14,0.2644109999999955,2391.0,1,voip
4710,32.0,0.0,1.0,0.02451066666666672,4,0.07353200000000015,128.0,1,download
2182,326.0,-1.0,0.0,-1.0,1,0.002299999999991087,326.0,0,streaming
472,170.78571428571428,384.5393205005036,1.0,0.01692161538461243,14,0.2199809999999616,2391.0,1,voip
3278,170.78571428571428,384.5393205005036,1.0,0.06258876923077249,14,0.8136540000000423,2391.0,1,voip
1060,712.3654891304348,371.42266714096763,-1.0,0.003854343303874949,1472,5.6697390000000505,1048602.0,0,voip
4542,413.653921955065,526.9802873378621,-1.0,0.009038523659305991,2537,22.921696,1049440.0,0,voip
4523,485.3165201295697,554.8354725686503,-1.0,0.008342035648148177,2161,18.018797000000067,1048769.0,0,voip
355,170.78571428571428,384.5393205005036,1.0,0.017111461538464618,14,0.2224490000000401,2391.0,1,voip
4634,94.33333333333331,9.814954576223636,0.5,0.2202530000000001,3,0.4405060000000003,283.0,0,voip
2399,266.4754098360656,389.01574974788946,0.90625,0.5757264000000001,61,34.543584,16255.0,1,game
793,69.7,81.7231777268712,1.0,3.3556346666666617,10,30.200711999999953,697.0,1,voip
1071,731.9379358437936,396.47512457623253,-1.0,0.002749449406838788,1434,3.939960999999984,1049599.0,0,voip
2093,32.0,0.0,1.0,0.0012976666666588699,4,0.003892999999976609,128.0,1,streaming
2434,175.6491228070175,349.1063842782878,1.1111111111111112,4.310869214285715,57,241.408676,10012.0,1,game
3307,170.78571428571428,384.5393205005036,1.0,0.017048769230768812,14,0.22163399999999456,2391.0,1,voip
3679,170.78571428571428,384.5393205005036,1.0,0.021993923076934152,14,0.285921000000144,2391.0,1,voip
49,25.676470588235286,13.79002843127861,0.8888888888888888,0.09545415151515182,34,3.1499870000000096,873.0,1,streaming
194,145.0,-1.0,0.0,-1.0,1,0.18056000000001404,145.0,0,streaming
3826,172.82,290.53530397723245,1.2727272727272727,0.02447859183673375,50,1.1994509999999536,8641.0,1,voip
196,400.157894736842,595.732533493,0.9,0.01841850000000041,19,0.3315330000000074,7603.0,1,voip
1966,153.89285714285714,316.50116602508444,1.1538461538461535,0.005371962962963268,28,0.14504300000000825,4309.0,1,streaming
1486,1320.0,0.0,-1.0,0.00011332745591942119,795,0.08998200000002042,1049400.0,1,download
110,109.13636363636364,205.4454615277195,1.2,0.2709096666666675,22,5.689103000000018,2401.0,1,streaming
622,32.0,0.0,0.5,0.003687500000000732,3,0.007375000000001464,96.0,1,voip
460,170.78571428571428,384.5393205005036,1.0,0.02083392307692232,14,0.2708409999999901,2391.0,1,voip
2928,170.78571428571428,384.5393205005036,1.0,0.017328769230770237,14,0.2252740000000131,2391.0,1,voip
3819,400.157894736842,595.732533493,0.9,0.01837583333333568,19,0.33076500000004216,7603.0,1,voip
3396,177.35714285714286,382.76717308464265,1.0,0.04162523076923627,14,0.5411280000000716,2483.0,1,voip
16,1285.5870098039215,124.61457547175137,-1.0,0.002439907975460122,816,1.9885249999999992,1049039.0,1,streaming
4554,453.88067444876776,541.8076797903676,-1.0,0.008632144463667793,2313,19.957517999999933,1049826.0,0,voip
1955,449.68571428571437,572.9378249518043,1.0588235294117647,0.08073764705882358,35,2.745080000000001,15739.0,1,streaming
2451,20.0,-1.0,0.0,-1.0,1,0.000913000000196007,20.0,1,game
166,105.17391304347828,201.55726733563907,1.0909090909090908,0.2539259545454558,23,5.586371000000028,2419.0,1,streaming
754,170.78571428571428,384.5393205005036,1.0,0.01867923076923116,14,0.242830000000005,2391.0,1,voip
1045,743.2790368271955,387.6725825045143,-1.0,0.003975781006378453,1412,5.6098269999999975,1049510.0,0,voip
1720,1320.0,0.0,-1.0,0.00011841309823681216,795,0.09402000000002886,1049400.0,1,download
1586,1320.0,0.0,-1.0,0.00018224433249364305,795,0.1447019999999526,1049400.0,1,download
1091,640.6401954795358,409.4079817525547,-1.0,0.00408064731051343,1637,6.675938999999971,1048728.0,0,voip
1189,858.9189189189191,352.0200080157667,-1.0,0.0028336549180327988,1221,3.4570590000000148,1048740.0,0,voip
1692,1320.0,0.0,-1.0,0.00011582871536526787,795,0.0919680000000227,1049400.0,1,download
1016,397.4,407.30856444060515,0.42857142857142855,0.6687480000000003,10,6.0187320000000035,3974.0,0,voip
4819,1450.0,0.0,-1.0,0.0001942586445366532,724,0.14044900000000027,1049800.0,1,download
807,170.78571428571428,384.5393205005036,1.0,0.014480846153846238,14,0.18825100000000106,2391.0,1,voip
403,243.29411764705884,451.1246236074411,1.4285714285714286,3.678867696969697,34,121.402634,8272.0,1,voip
2918,170.78571428571428,384.5393205005036,1.0,0.020370153846163072,14,0.26481200000011995,2391.0,1,voip
2211,1351.7377049180327,221.0611074402154,-1.0,0.0014058024691357995,244,0.3416099999999993,329824.0,1,game
2799,400.157894736842,595.732533493,0.9,0.016900666666667046,19,0.3042120000000068,7603.0,1,voip
3144,170.78571428571428,384.5393205005036,1.0,0.014745538461541996,14,0.19169200000004594,2391.0,1,voip
757,170.78571428571428,384.5393205005036,1.0,0.017153230769230605,14,0.22299199999999786,2391.0,1,voip
3463,170.78571428571428,384.5393205005036,1.0,0.015425384615377003,14,0.20052999999990107,2391.0,1,voip
4615,106.0,-1.0,0.0,-1.0,1,0.018050999999786654,106.0,0,voip
1369,34.0,-1.0,0.0,-1.0,1,0.2532260000000015,34.0,0,voip
4865,170.78571428571428,384.5393205005036,1.0,0.016557384615389574,14,0.21524600000006444,2391.0,1,download
1198,820.9295774647888,332.6774815113804,-1.0,0.0028265450274079893,1278,3.6094980000000016,1049148.0,0,voip
4253,170.78571428571428,384.5393205005036,1.0,0.016451307692311554,14,0.2138670000000502,2391.0,1,voip
1574,1320.0,0.0,-1.0,0.00024752141057931534,795,0.1965319999999764,1049400.0,1,download
1120,106.0,0.0,-1.0,160.50449566666666,4,481.513487,424.0,0,voip
2958,400.157894736842,604.5774707418851,0.9,0.028784777777777906,19,0.5181260000000023,7603.0,1,voip
2584,182.0,-1.0,-1.0,-1.0,1,4.933087000000113,182.0,0,game
1603,1320.0,0.0,-1.0,0.00010066498740551779,795,0.07992799999998113,1049400.0,1,download
4034,170.78571428571428,384.5393205005036,1.0,0.08242153846153909,14,1.0714800000000082,2391.0,1,voip
4908,1448.0441379310346,52.6631979070119,-1.0,0.00018819060773481207,725,0.13625000000000398,1049832.0,1,download
334,170.78571428571428,384.5393205005036,1.0,0.016037923076923404,14,0.20849300000000426,2391.0,1,voip
1163,73.0,-1.0,0.0,-1.0,1,0.03939100000002327,73.0,0,voip
4900,32.0,0.0,2.0,0.03677099999998745,3,0.0735419999999749,96.0,1,download
1871,182.0,0.0,-1.0,1.5164095000000088,3,3.0328190000000177,546.0,0,game
2,1282.492665036675,129.9226983050758,-1.0,8.83880048959604e-05,818,0.07221299999999964,1049079.0,1,streaming
4769,170.78571428571428,384.5393205005036,1.0,0.028900461538461063,14,0.3757059999999939,2391.0,1,download
3331,170.78571428571428,384.5393205005036,1.0,0.018474153846153304,14,0.2401639999999929,2391.0,1,voip
2853,170.78571428571428,384.5393205005036,1.0,0.04412861538461444,14,0.5736719999999877,2391.0,1,voip
262,170.78571428571428,384.5393205005036,1.0,0.022843153846159,14,0.2969610000000671,2391.0,1,voip
2646,130.0,62.0,-1.0,463.598056,3,927.196112,390.0,0,game
4870,170.78571428571428,384.5393205005036,1.0,0.017934769230768446,14,0.2331519999999898,2391.0,1,download
689,170.78571428571428,384.5393205005036,1.0,0.01726876923076923,14,0.224494,2391.0,1,voip
4434,332.1785375118708,454.74777763264007,-1.0,0.012595253324889168,3159,39.77580999999999,1049352.0,0,voip
3769,153.4375,361.1116113244399,1.0,0.07098560000005515,16,1.0647840000008273,2455.0,1,voip
3818,170.78571428571428,384.5393205005036,1.0,0.0180196153846212,14,0.2342550000000756,2391.0,1,voip
3687,170.78571428571428,384.5393205005036,1.0,0.0161194615384637,14,0.20955300000002808,2391.0,1,voip
3638,400.157894736842,604.5774707418851,0.9,0.04120866666665456,19,0.741755999999782,7603.0,1,voip
2361,249.46666666666667,439.02884465235496,1.3076923076923077,1.1172601034482759,30,32.400543,7484.0,1,game
306,170.78571428571428,384.5393205005036,1.0,0.01699453846153504,14,0.22092899999995552,2391.0,1,voip
4100,170.78571428571428,384.5393205005036,1.0,0.046567999999996786,14,0.6053839999999582,2391.0,1,voip
